,id,title,detail,condition,is_completed,price,location,source,model,model_type,log_price
738,4958676a-b251-4033-a502-0642516efec9,디럭스(스토케) + 휴대용 유모차 일괄,스토케 디럭스 트레일즈 유모차 구성 - 오프로드휠 / 방풍커버 / 컵홀더 / 에어펌프 휠도크고 수납공간이 넓고 튼튼해서 포장 비포장할거없이 좋습니다 에어보스 휴대용 오토폴딩 유모차 두개 일괄판매입니다 스토케는 아반떼에도 실립니다,,True,170000.0,울산광역시,daangn,trailz,디럭스,12.04355959836804
739,497143af-84e4-492d-a2c4-ae2b1c882de8,스토케 유모차 멜란지 그레이,"스토케 유모차 멜란지 그레이 입니다. 사진에 보이는 부속품 모두 포함가격입니다. - 풋머프(발까지 덥는 워머)는 색 맞춘 타 브랜드 제품입니다. 아이와 눈높이가 맞고, 양방향 및 신생아 시트 있어서 신생아부터 가능합니다. 핸들링 좋고 다른 유모차보다 높이가 높아서 허리도 안아파요. 디럭스 유모차라 제품도 튼튼해서 아이에게 무리없이 편안하게 잘 썼습니다. 사용감 당연히 있습니다, 깨끗하게 썼지만 일부 스크레치, 색바램 등 있으니 예민하신 분은 피해 주세요. 사용 전 세탁은 하셔야 합니다. 쿨거래 하시면 가지고 있는 바퀴 커버, 유모차라이너, 방한커버같이 드릴게요! 3개 모두 색은 멜란지 그레이입니다. 교환 환불 불가입니다.",사용감 적음,True,90000.0,대전광역시,daangn,,디럭스,11.407576060361786
740,499c807e-b6cc-426f-be90-2f7f54d8dfab,스토케 유모차,"튼튼하고 깨끗하지만 구매한 지 오래돼서 사용감 있어보일 수 있습니다.  구성품으로는 양산, 방충망, 천장 커버 있습니다. (햇빛 가리개가 있긴한데 꽂는 부분이 분실해서 쓸 수 있을지 모르겠네요. 필요하시면 같이 드립니다.)  앞보기, 뒤보기 가능합니다.  핸들링 좋아서 편하게 잘 썼습니다. 아이가 있어서 비대면 문고리거래만 합니다. 무리한 네고 요청 사절!! 중고거래 특성상 교환환불은 어렵습니다.",사용감 적음,True,36000.0,세종특별자치시,daangn,,,10.491301994830229
741,49b0974a-a78b-474c-8c6d-370ffbdcee70,스토케 익스플로리 v5 디럭스 유모차,"2018년에 구매해서 잘 태운 유모차에요 그래서 바퀴 사용감은 있지만 고장난 곳 없고 몇군데는 지우거나 유모차 세탁 맡기면 지워지는 얼룩들이에요. 모기장 커버랑, 비올때 씌울 수 있는 비닐커버 있습니다^^ 네고는 정중히 사양할께요",사용감 많음,True,200000.0,울산광역시,daangn,explori,디럭스,12.206077645517674
742,49e2090f-f13b-47e2-a690-fd3922f0c9f5,스토케 익스플로리 V5 디럭스유모차,2017년 제품 작년에 당근에서 구매후 재 당근해요. 전 사용자 분도 전체 세탁후 사용하셨고 저도 전체 세탁후 사용한 제품이라 사용감은 있지만 시트 깨끗합니다. 손잡이부분엔 가방걸이때문에 기스 좀 있어요. 구성품은 컵홀더. 방풍커버2개 . 레인커버1 모기장커버1개 가방걸이1쌍 입니다.,사용감 적음,True,50000.0,광주광역시,daangn,explori,디럭스,10.819798284210286
743,49ef7bda-4721-4e10-935a-d24ff37547e5,스토케 크루시 디럭스유모차 판매합니다,아기가 과자 흘려서 얼룩 진거 빼고 깨끗해요 세탁하시면 다 지워집니다 비대면거래원해요,사용감 적음,True,50000.0,,daangn,crusi,디럭스,10.819798284210286
744,4a081fd6-6455-4367-9dc5-2959b7c99806,스토케v6 올블랙 구해요,블랙버전 구하고있습니다~! 직거래 인천이에요 연락주세요,사용감 적음,False,280000.0,,naver,,,12.54254845357358
745,4a1d70fd-a7df-482a-9ffc-159a22956c17,스토케 V3 유모차 팝니다.,"스토케 V3 모델이고, 방풍커버/신생아 패드/써머키트(모기장, 레인커버 등), 기타(양우산,컵 등) 포함입니다. 상태 양호하고 직접 오셔서 끌어보시고 구매하셔도 됩니다. 연락주세요~!",,True,120000.0,세종특별자치시,daangn,,,11.695255355062796
746,4a328acf-f119-4fca-a3bc-e119d8136500,스토케 v5 풀세트,"스토케 v5 멜란지 그레이 풀세트 판매합니다 (재당근) 핸들링 아주 좋고, 안정성 최고에 높이도 높아서 너무 좋았어요!!!수납공간 많아서 유모차만 끌고가면 어디든 다 갈 수 있습니다 바퀴, 손잡이 사용감 많지 않고 세탁도 잘하고 흠집안나게 소중하게 잘탔어요~~ 와우베이비 방풍커버+파우치, 스토케 전용 양산, 스토케 정품 파우치 풀세트, 베이비 시트, 발판, 손잡이, 스토케 정품 모기장+레인커버 스토케 바구니 카시트도 같이 드려요~신생아때 유모차에 끼워서 사용하시면 됩니다~ 필요하시면 사진 속 하트 무늬 유모차 시트도 같이 드릴게요~(세탁 함)",사용감 많음,True,200000.0,세종특별자치시,daangn,,,12.206077645517674
747,4a446bd3-a2f8-48f1-968b-0226dfef4008,스토케v5블랙 + 부가부비3,스토케 보조가방 지퍼고장 저는그냥 안닫고 사용했습니다 사용감있어용~~ 원하시면 부가부비3 사진에보이는 유모차장난감? 같이드릴께여 일괄판매가격입니다,사용감 많음,True,100000.0,부산광역시,daangn,,,11.51293546492023
748,4a51dacd-841b-456e-bf65-10b703884392,스토케 유모차,"스토케 유모차 판매합니다 외출용으로 한두번 쓴, 거의 새상품 지인한테 받아다가 썼어요. 첫째 등하원때 둘째 태우기용으로 잘 쓰고 판매합니다. 방한커버, 망사커버, 우산, 신생아 시트 같이 드려요. 애가 둘이라 세탁을 못했어요. 쿨거래하시는 분께 세탁비용 차감해드려요^^",새 상품,True,170000.0,경기도,daangn,,,12.04355959836804
749,4a57c9e8-625d-4724-86f7-12e3b4b1c323,스토케 요요 뉴본팩,스토케 요요 뉴본팩 판매합니다 아기가 편안하게 사용할 수 있는 요람형 시트에요~ 겨울 방한되구요 6개월 미만 사용이다보니 실착용은 10회미만인것 같아요 세탁후 박스채 보관해두고 있습니다 색상은 사진에 보이는 색상입니다 사용설명서 포함입니다 - 신생아부터 사용 가능 - 요요 유모차 프레임에 장착 가능 - 부드러운 내부 쿠션 - 캐노피 조절 가능,새 상품,True,120000.0,제주특별자치도,daangn,yoyo,,11.695255355062796
750,4a5bb7ce-4520-405a-9d46-c3248081d37f,스토케유모차,유모차 입니다 스토케정품이고 앞뒤보기가능합니다 사용감있어요 신생아때부터 사용했어요,사용감 많음,False,100000.0,,naver,,,11.51293546492023
751,4a705cae-dbdc-48a6-b54a-b6e89f5b7f9a,스토케 스쿠트유모차,"스토케 유모차 판매합니다 아이가 커서 내놓아요~ 상태매우좋아요 레인커버 모기장 같이 드려요 유모차 시트도 9만원정도 주고산건데 같이드리구,",,True,50000.0,광주광역시,daangn,scoot,,10.819798284210286
752,4a81f566-3bd6-4a05-9d0a-f211a4a66abb,스토케 익스플로리 디럭스 유모차,스토케 디럭스유모차 재당근 입니다 견고하고 높아서 어린아기 쓰기 좋았어요 컵홀더 방풍커버 포함입니다 선입금 후 상세주소 보내드리고 비대면 문앞 거래 합니다,사용감 많음,True,38000.0,울산광역시,daangn,explori,디럭스,10.545367754151744
753,4aa24814-9c5f-4327-b7f0-491a91b560c4,스토케 유모차 익스플로리 나눔,"AGE-R 에이지알 부스터 프로+ 메디큐브 연어앰플 핑크 펩타이드 세럼150,000원동산동·3일 전",,True,46000.0,경기도,daangn,explori,,10.736418414365376
754,4ab70813-a433-4d5a-a1ff-33c9762d09e9,스토케 유모차 팝니다,스토케하면 다 아시는 브랜드일거예요 필요하신 분 얼른 데리고 가세요~~ 방수커버 컵홀더등 소모품도 같이 드려요~,,True,72000.0,,daangn,,,11.184435286790633
755,4ae196ec-b2cc-4c38-a834-19ddb5e38a30,스토케 요요3 뉴본팩(토피) 판매합니다.,"스토케 요요3 유모차에 사용하는 “뉴본팩 토피 색상 제품”입니다. 신생아때부터 6개월까지 사용 가능하고, 요요에 결합시 폴딩이 가능한 제품입니다. 구성품은 본체, 패드, 캐노피, 풋커버, 헤드쿠션, 캐노피 와이어, 설명서이며 구매했던 포장박스에 그대로 넣어두었습니다. 구매하고 대부분 디럭스 유모차를 사용해서 거의 사용감이 없는 제품입니다.(겨울용 풋커버는 결합도 안한 새제품입니다.) 거래는 방문하셔서 비대면으로 진행하겠습니다~",새 상품,True,130000.0,대전광역시,daangn,yoyo,디럭스,11.775297421715829
756,4aeab2d8-f2b0-4976-b25e-bd7604dfc6cb,스토케 익스플로리 V3 유모차 (레드),스토케 익스플로리 V3 유모차 빨간색 판매합니다~ 전반적으로 깨끗하게 사용했으나 자주 세탁해서 사용감 있을 수 있습니다. 튼튼하고 디자인이 예뻐서 아이와 외출할 때 좋아요! ** 부피가 있어서 직접 가지러 오셔야 합니다.,사용감 적음,True,45000.0,서울특별시,daangn,explori,,10.714439990727769
757,4b6c2569-0073-4fb8-ae91-0b56abffa646,스토케 익스플로리 X 유모차 전체세트일괄모두,2021년 양산 베이비플러스에서 구매 정품입니다. 구매하고 몇달 뒤 몸체에서 소리불량 발견돼서 스토케에서 몸체 다 교체해서 새거 같아요. 차로 주로 다니느라 많이 못탔습니다만 중고인점 감안해주세요. 포함 옵션 1 마니또 방풍커버 2 페도라 메쉬 시트 3 마를로뜨 쿠션시트 4 방한 장갑 5 손잡이 커버 6 바퀴 커버 7 스토케 선쉐이드 (미사용),새 상품,True,300000.0,부산광역시,daangn,explori,,12.611541086966117
758,4b92adb3-9c6a-40f9-a51b-c90c68afd518,스토케 디럭스 유모차,"스토케 디럭스 유모차입니다. 신생아부터 편하게 사용할 수 있는 유모차입니다. 컵홀더랑 햇빛가리는 양산도 있어 산책할 때 편리하고 유용합니다. 방풍커버, 매쉬매트, 유모차바퀴커버, 등받이 같이 드립니다. 생활기스 있습니다. 구입 후 환불 불가합니다.",사용감 많음,True,120000.0,제주특별자치도,daangn,,디럭스,11.695255355062796
759,4ba26118-40f3-4630-83a8-92bd142bd931,스토케 이지고 카시트,스토케 이지고 바구니 카시트입니다 사용감많고 글자지워짐 세탁 하셔해해요 장점은 스토케 익스플로리 유모자에 호환되서 신생아때부터 차에사 유모차로 옮겨 이동하기가 아주 좋아요 7개월까지 잘썼습니다 쿨거래로 나눔받으실 분 빨리오시는 분께 드림하고 싶어요,사용감 많음,True,60000.0,세종특별자치시,daangn,explori,,11.002116507732016
760,4bb76bc9-6b50-4b5d-9937-c63a5e19f4b3,스토케 디럭스,스토케 디럭스 유모차 판매합니다 이너까지 같이 드립니다 워킹맘이라 집에 없는 시간이 많아서 될 수 있으면 비대면 거래 원해요!,,True,100000.0,울산광역시,daangn,,디럭스,11.51293546492023
761,4bbc4f7d-f831-4a61-8d80-04b81bd8c743,스토케 유모차,"풀세트 다 있습니다. 양상꽂이,양상, 써머시트, 신생아시트, 방풍커버,발판 방풍커버 아크릴쪽이 살짝 구부러져있지만 신경쓰일정도는 아닙니다. 사진상태 그대로 시트에 구성물품 얹어서 가져가실분 연락주세요",,True,50000.0,울산광역시,daangn,,,10.819798284210286
762,4bcb2b12-5b66-4d8e-946f-8e54fda06d94,스토케 디럭스 유모차,"첫째때 너무 잘 쓴 유모차라 둘째 낳을때 당근했어요 근데 운전하다보니 둘째때는 태울일이 없어서 세탁하고 한 3번정도 태우고 전시만 했네요ㅠㅠ 방풍커버만 4만원주고 새거샀어요~ 저렴한 가격에 가져가세요 어차피 방풍커버 필수고 이거 가격빼면 5~6만원이에요... 앞보기, 뒤보기 다 되고 핸들링도 넘 안정적이에요 보시고 구매하셔도됩니다~ 중고이니만큼 환불,반품 불가해요 예민하신분들은 지나가주세요....",사용감 적음,True,100000.0,인천광역시,daangn,,디럭스,11.51293546492023
763,4bcdf1b0-b7c0-4aa1-a3d4-e56004600958,스토케 유모차,스토케 유모차 판매합니다 아이 어릴 때 잘 썼어요 - 신생아부터 사용 가능 - 높이 조절 및 양대면 기능 - 넉넉한 수납 공간 세탁 해놓고 얼마안쓰고 집에보관했어요. 사계절커버랑 음료꼿이 손잡이 커버 다 포함이요. 사계절 커버만 세탁하시면 될것같아요 오늘 오시는 분만 무료로 드려요,,True,39000.0,세종특별자치시,daangn,,,10.5713425658087
764,4be8828f-ec6e-4cd5-8aa9-49e591a747e8,스토케 익스플로리6쿨거래시 네고 가능,깨끗이 잘 썼어요! 역시 스토케는 튼튼해요~ 세탁비 빼서 저렴히 드릴께요~ 연락주세요! 구성품은 정품 컵홀더+정품 방품 커버 있습니다~ 유모차 가방 걸이도 같이 드리겠습니다.,사용감 적음,True,290000.0,서울특별시,daangn,explori,,12.577639650232571
765,4bed652f-fa0e-4b50-823c-50244aee9b9d,스토케 익스플로리 유모차,핸들링 좋고 소리안나고 유모차 손잡이 까진데도 없어요. 그외 생활 기스는 당연히 있습니다~ 그래도 전체적으로 컨디션 좋아요. 방한커버는 앞에 잠그는 부분이 좀 떨어져있어요 그래도 겨울에 쓰는데 크게 문제없었고 원하시면 드립니다. 그리고 여름 캐노피도 드려요. 컵홀더는 없었는데 제가 새로 구매했습니다. 유모차 걸이도 필요하시면 걸린거 1개 같이 드려요. 가지러 와주셔야 합니다~,사용감 많음,True,65000.0,,daangn,explori,,11.082157933374816
766,4befdb16-a97f-4b05-ae48-b12c58babe23,스토케 유모차,스토케 유모차 판매합니다 사진에서 보시는 것처럼 사용감은 조금 있어요~ 그래도 튼튼하고 잘 굴러갑니다. 아래 짐 놔두는곳 찢어졌습니다. 사진 참고해주세요. 사진엔 없지먀 방풍커버도 있습니다.,사용감 많음,True,50000.0,광주광역시,daangn,,,10.819798284210286
767,4c0298ee-98ff-43e7-80dd-9e1362d3c843,스토케 익스플로리 V3 유모차,"중고 스토케 익스플로리 V3 유모차 판매합니다! 약간의 해짐과 얼룩이 있으나 세탁 하시면 이상없을것 같습니다. 기능적으로는 아무 문제 없고 사촌언니 애기 키울때 쓰다가 물려받았는데 유모차 선물 들어와서 판매합니댱 *직접 가지러 와주셔야 합니다!! *구성품: 레인커버, 컵홀더, 가방2개(사진참고) - 높이 조절이 가능해서 편리해요 - 양대면 기능으로 아이와 마주보며 다닐 수 있어요 - 넉넉한 수납 공간이 있어서 짐 보관이 용이해요 - 부드러운 핸들링이 장점입니다",사용감 많음,True,35000.0,부산광역시,daangn,explori,,10.463131911491969
768,4c584464-2f19-4be9-b5e2-bc18b3191d8e,스토케 트레일즈 유모차 오프휠,올블랙 신형 발판 오프로드휠 입니다 우산있고 방풍커버 모기장? 커버 바퀴커버 컵홀더 같이 드립니다 사용감 있고 기스도 있습니다 타이어는 아직 많이 남았지만 바람은 보충해야합니다 핸들 까진곳 없습니다 크게 신경안쓰고 보도블럭이든 어디든 탱크처럼 타고다닐수있습니다 계속 태우고싶은데 좁은집으로 이사 예정이라 판매합니다 일반 승용차로 힘들수있습니다 직접 보고 거래가능하시고 대면비대면 전부 가능합니다,사용감 많음,True,200000.0,경기도,daangn,trailz,,12.206077645517674
769,4c75545a-dd91-4ace-81ff-b94bbf5824c2,스토케 유모차,"일본 이와카야 백화점 셀린느5,400,000원범서읍·5개월 전옷장정리 합니다5,000원온양읍·10개월 전코트 30,000원온양읍·10개월 전옷장정리 합니다10,000원온양읍·10개월 전",,True,80000.0,,daangn,,,11.289794413577894
770,4c97f2fc-aaf5-4dd4-88af-66b291cf7d09,스토케 익스플로리 v5,먼저 가져가시는 분께 드립니다 1년 전에 당근으로 구매한 스토케 익스플로리 v5 유모차 입니다. 상태 양호한 편이고 잘 작동됩니다. 부피가 있어 직접 가지러 오셔야 할거 같습니다.(강남구청 인근) 깨끗한 유모차 시트도 같이 드릴게요~ 방풍커버는 오래 되어서 새로 사셔야 할듯요!! 사용 나이 0~12개월,사용감 적음,True,50000.0,서울특별시,daangn,explori,,10.819798284210286
771,4cbf605f-6965-4015-aa8c-316dddd15d08,스토케 스쿠트,"스토케 스쿠트 제품입니다. 바퀴도 마모 적고 상태 좋아요~ 올블랙이라 유모차 끌면 예뻐요~ 폴딩도 되서 차에 넣기도 편리합니다 방풍커버, 레인커버, 모기장, 발받침,컵홀더 있구요 추가로 구매한 발받침도 드릴게요~ 행신동 직거래원해요.",,True,40000.0,경기도,daangn,scoot,,10.59665973278358
772,4cf32a6e-4fb0-4283-8265-aac0de2a6730,스토케 익스플로리 디럭스 유모차 팝니다 사용감적어요 방수비닐커버 전용 포함,서울 6호선 효창공원역앞 근처 직거래합니다 출발시 주소찍어줌요 문자후 전화주세요 빠른거래원해요 010 삼공5오 육0오삼 문자후 구매쳇 주세요,사용감 적음,False,49000.0,,naver,explori,디럭스,10.799595985047786
773,4d1013d8-fc5a-4054-855f-30cf9310fe30,스토케유모차 Stokke Xplory Dragon Edition,세탁 완료해서 바로 사용하시면 됩니다. 사진에 보이는 구성 이외의 액세서리는 없습니다. 문 앞 거래입니다.,,True,80000.0,광주광역시,daangn,explori,,11.289794413577894
774,4d3d377f-3418-45b8-8bff-959a6ce4b4cf,스토케익스플로리 V4 디럭스유모차 팝니다,"스토케 익스플로리V4 디럭스입니다 앞보기, 뒤보기 둘다가능하고 손잡이 길이 조절도 가능해서 너무 편안합니다 당근으로 3월에 구매해서 호수공원 산책할때 잘썼습니다 휴대용유모차로 갈아타서 판매합니다 상태좋고 정상으로 잘접혀서 승용차에도실립니다 아가들도 신생아 이너시트 끼고 산책하면 좋아요 신생아 이너시트,컵홀더,손잡이커버 포함입니다 (사용감있는 방풍커버도 원하시면 드립니다~)",사용감 많음,True,150000.0,경기도,daangn,explori,디럭스,11.918397239722838
775,4d46af6d-3fd9-4ee8-8cb7-3e7e93d09f53,스토케 비트 절충형 유모차,스토케 비트 절충형 유모차 입니다180도가까이 누워져서 이너시트 쓰거나스토케 바구니 카시트 끼워서 신생아때부터 요긴하게 사용했어요차양막도 완전커서 여름에 특히 좋았어요높이가 높은것도 좋았고접는것도 디럭스 대비 비교적 간단해서 이동할때도 잘 썼습니다구성품은 본체랑 방풍커버 정품x  입니다사진과 같은 정도의 사용감이 군데군데 많으니 편하게 쓰실분이 사시면 좋겠습니다직거래는 경기도 용인 수지입니다택배거래는 적당한 포장방법이 없어 어렵습니다   ,사용감 많음,False,110000.0,상현1동,bungae,beat,절충형,11.60824473564232
776,4d892688-91b4-4e60-a4cb-d95fd0025a87,스토케(유모차),스크래치는 있지만 잘 굴러가고 그 이외 부분은 상태 좋아요 가지러 오셔야해요,사용감 많음,True,150000.0,서울특별시,daangn,,,11.918397239722838
777,4da39286-14cc-46af-8137-9673dbf75017,스토케 익스플로리 유모차 판매(쿨거래시 네고가능),생활기스 (흠집?)이 살짝씩 있으나 깨끗한 편입니다 연식이 좀 되긴했는데 사용 많이 안했던거 구매하여 동네에서 짧게씩 사용했다가 창고에 비닐덮어서 보관만 했어요~! 둘째 사용하려 했는데 2인용 유모차 구매해서 판매 합니다. 튼튼하고 좋아요 설명서 들어있고 썸머키트?도 같이 드려요 방풍커버는 없습니다 예민하신분 피해주시고 반품 불가입니다. 집으로 와주셔야해요!,사용감 적음,True,60000.0,서울특별시,daangn,explori,,11.002116507732016
778,4dbcb453-bb5a-41a9-ab6b-b6f09be60d36,스토케 크루시 디럭스 유모차,유모차의 벤츠 스토케 크루시 디럭스 유모차입니다. 생후 한달 후부터 돌까제 사용했구요. 걷기 시작하면서부터 유모차를 잘 안타려고 해서 내놓습니다. 부피는 있지만 승차감이 좋고 시트 분리돼서 싣기 편하고 부피도 줄어드는 효과가 있습니다. 밑에 바구니는 정말 크고 장보러 가서 왠만한거 다 실을 수 있습니다. 10킬로 쌀이나 수박등.... 컵홀더.우산(양산? 미사용). 식판(미사용). 방풍커버. 레인커버 추가로 있습니다.,새 상품,True,60000.0,,daangn,crusi,디럭스,11.002116507732016
779,4dbdf03f-be47-44b5-abd6-6f80f365213d,뉴나 믹스 넥스트 디럭스 유모차,"뉴나 믹스 넥스트 디럭스 유모차에요. 2022년 초 영통 베이비플러스에서 새상품 구매하였습니다. 휴대용 유모차를 돌때부터 사용해서, 계속 보관만 해두었어요. 부가부 스토케처럼 비싼 제품은 아니지만 불만족스러운 부분 하나도 없이 아주 잘 사용했습니다. 수납 공간도 넉넉해요. 풋머프와 방풍커버 같이 드릴게요~",새 상품,True,300000.0,,daangn,,디럭스,12.611541086966117
780,4e1c4fa1-07d7-48e9-8549-9dc6f114a95f,스토케 베이비젠 요요2 휴대용 유모차,스토케 베이비젠 요요2 유모차 판매합니다 휴대하기 좋은 유모차에요~ - 추천 연령: 0~48개월 - 최대 하중: 15kg - 기내 반입 가능 사이즈 - 풀커버 차양막 - 정품 요요백 포함 상태 매우 좋습니다. 원하시면 통풍시트도 같이 드려요. 세탁 해 놔서 바로 사용하셔도 됩니다. 항상 복도도 아닌 집 안에서 보관했어요 사진에 보이는 보관 가방이랑 설명서 같이 드려요,,True,280000.0,경기도,daangn,yoyo,,12.54254845357358
781,4e2bb163-d5f4-4d73-aca4-85a87144026e,스토케 익스플로리 v4 디럭스 유모차,"백화점 스토케 매장에서 정품 구입해서 한두해 잘 사용하고 쭉 보관만 하다가 둘째 계획이 없어져서 내놓습니다. 스토케 전용 컵홀더,모기장,가방.양산 다 있고 별도로 구매한 방풍커버도 있어요. 스토케의 최대 장점은 핸들링이 너무 편해서 힘이 덜 들어가고 눈높이를 아이한테 맞출수 있어서 좋아요. 모기장과 양산은 거의 사용하지 않았습니다. 직접 가지러 오셔야합니다",사용감 적음,True,140000.0,서울특별시,daangn,explori,디럭스,11.849404844423074
782,4e646d87-276f-4f44-8a6c-75d000ca1467,스토케 유모차 팝니다,"스토케 유모차 팝니다. 기능상 하자 전혀 없습니다. 방풍커버, 스트랩, 아기 양산, 컵홀더 포함입니다",,True,280000.0,서울특별시,daangn,,,12.54254845357358
783,4e651687-e004-4b63-a2d7-962f111f0d90,스토케 유모차,"스토케 v5 익스플로리 입니다. 사진 보시면 알겠지만 컨디션 매우좋습니다. 바퀴 색깔이 바꼈는데,새로 바뀐 바퀴색 입니다. 바퀴 닳음 좋습니다. 생활기스 당연히 있습니다. 세탁 완료 되어있습니다. 컵홀더.가방걸이, 방풍커버 같이 드려요. 방풍커버 보다시피 로고도 깨끗한 새컨디션입니다. 레인커버.신생아패드.정품등록 되어있습니다. 컨디션 좋고,색상도 너무 이쁜 스토케 유모차 입니다 사진 자세히 올렸으니 참고하세요~",사용감 적음,True,169000.0,경기도,daangn,explori,,12.037659911047468
784,4e71e375-7f9f-421d-b0bc-7b971eb282f1,스토케 트레일러 (디럭스 유모차),"디럭스 유모차 입니다. 당근으로 구매해서 6개월 정도 사용했어요. 사용감 있으니 감안해주세요. 컵홀더 있습니다. 이너시트 2개, 모기장, 방풍커버, 바퀴바람 넣는거 까지 드려요.",사용감 많음,True,50000.0,부산광역시,daangn,,디럭스,10.819798284210286
785,4e7687e4-a811-4004-a7b5-e27588649eb1,스토케 디럭스 유모차 팔아용,재작년에 50만원에 구매한 유모차에요 실사용 10회 미만 아이가 유모차를 싫어해서 거의 사용하지 않았어요 그냥 현관 앞에 모셔만 두던 상태 드디어 내보냅니다 외관은 깔끔하고 약간의 기스만 있을뿐 거의 새 것처럼 보입니다 (이전 주인분은 150만원대에 구매하셨다고 합니다) 묵직하면서도 부드럽게 밀리며 딱 봐도 프리미엄 감성 밖에서 쓰면 눈길 좀 받습니다 장시간 방치로 먼지 약간 있을수있어서 세탁비 감안해 가격 내렸습니다 감성 + 실용성 모두 갖춘 유모차 간석오거리역 근처로 오실수 있는분만,사용감 적음,True,300000.0,인천광역시,daangn,,디럭스,12.611541086966117
786,4ea200b2-ba46-4a68-ade5-48c209715b8a,스토케유모차 판매합니다,스토케 익스플로리 v4판매합니다 구매년도는 19년도지만 실사용은 1년정도 됩니다 방풍커버 모기장 함께 드려요,사용감 적음,True,130000.0,,daangn,explori,,11.775297421715829
787,4ec977d1-4c6e-42ac-940a-3278b3892635,스토케 익스플로리 디럭스 유모차&신생아 카시트 풀구성,"상태는 좋으나 중고인점 감안부탁 드리고 구성은 디럭스유모차 신생아카시트(유모차에 탈착가능,그대로 차-유모차) 방풍및햇빛커버(별도로 다 있으나 올인원 추가구매) 컵홀더 모기장 방풍커버 투명 패브릭커버 유모차 하단 바구니 가방 손잡이 장갑 그냥 계절에 따라 골라쓰시면 될 정도로 풀구성 입니다 네고문의는 지양 부탁 드립니다",사용감 많음,True,150000.0,광주광역시,daangn,explori,디럭스,11.918397239722838
788,4eff1856-d022-425e-b105-41d9757665ed,(마지막가격내림) 스토케 유모차 익스플로리 v6,생활흔적 사용감 있습니다 유모차 컵홀더 양산 신생아패드2개 방풍커버 모두 다 드려요 소독티슈로 자주 닦아서 사용했습니다 스토케 핸들링 너무 좋구요 높이 조절 가능해서 아기가 높이 앉아있으니 더 안정감 있고 튼튼함은 말할 필요도 없어요 ~ 가지러 오셔야하구요 예민맘 절대 싫어요 교환 환불 안돼요  쿨거래 좋아요,사용감 많음,True,300000.0,,daangn,explori,,12.611541086966117
789,4f037cab-6f0b-4779-8f2b-4154e139013c,스토케 v3&마운틴버기 휴대용유모차 3만5천,"두개다 둘째때 구매해서 보관기간은오래됐어요 동생줄생각으로 계속보관만했는데 애기를 계속안낳는관계로...;; 창고에 있던기간이 길어요 스토케는 7만5천원주고23년에 세탁완료해서 보관한거긔요 휴대용은 세탁전이지만 깨끗한편입니다 접기편하고 비행기에 실을수있어요 연식에비해 상태좋구 사진찍으면서 끌어보고 접어보고 했는데 다괜찮아요 편하게 쓰실분 가져가세요 빨리오실수 있는분이면좋겠어요~ 스토케구성품 컵,방풍커버2개,겨울담요1개, 모기장,여름패드,손잡이겨울커버등",사용감 적음,True,35000.0,세종특별자치시,daangn,,,10.463131911491969
790,4f29ba3b-1019-424f-80c0-e6634044ad2f,스토케 유모차,애들어렸을때오래전산거라.창고에만있어서 먼지거좀있어서.사실뿐 청소해서쓰셔야요 예민하신분들은피해주세요~,,True,40000.0,제주특별자치도,daangn,,,10.59665973278358
791,4f44c7e4-93ec-4ebf-afd7-6cb577b1801b,스토케 크루시 유모차 팔아요,"스토케 크루시 유모차 팔아요 둘째 때 쓰려고 친척에게 물려받았는데 외동이 되어버려서 급히 팝니다 친척이 줬던 그대로 다 드려요 받았을 때 첫째도 유모차 타기엔 좀 커서 서너번정도 탄거같아요... 컵홀더(?), 겨울키트 이런거 다 박스채로 보관했습니다 방풍커버도 있고 필요하시면 모기장도 가져가세요~ 중고이다보니 예민하신 분은 패스해주세요! 받았을 때도 겨우 접는법 배웠는데 지금은 접는 법도 기억이 안나네요...! 직접 오셔서 가져가주시면 좋겠습니다!!!",새 상품,True,50000.0,세종특별자치시,daangn,crusi,,10.819798284210286
792,4f7333a2-6aa5-4672-9da5-6a4903dc35eb,스토케 디럭스 유모차,스토케 회색 입니다. 컨디션은 좋구요 예쁘고 핸들링도 좋습니다. 세탁해 놓은 제품입니다.,,True,50000.0,세종특별자치시,daangn,,디럭스,10.819798284210286
793,4f777b3d-e423-449b-adc1-9907c7f064c0,스토케 익스플로리 블랙멜란지,"사진에있는 구성 모두 드리고 쿨시트는 유모차에 장착해 놓았고 양면이라서 뒷쪽은 화이트에요 아이 태우면 안정감있고 머리흔들림 많이 걱정없어요 바퀴커버씌워서 아기때 집안에서 살살 태워주면 좋아요 아이낳고 손목이 안좋아져 다른유모차는 밀면 손목이 아픈데 이아인 확실히 핸들링좋고 안정감있어요 썸머키트, 모기장커버 여름에 수건재질로된 시트는 굽굽한 날씨에 마지막 레인커버도 잘 사용했네요 추운날씨에도 좋았아요 주로 썸머키트 사용해서 그레이커버는 더 깨끗합니다 아이가 아직도 스토케는 거부감없이 잘 타서 더 태우고싶으나.. 이사갈집에 놓을곳이 마땅치않아 판매합니다 상태는 좋지만 야외에서 사용하는 물건인 만큼 사용감 감안해주시고 예민맘 패스입니다 와주셔야합니다 관저동, 전민동 거래 가능하세요",사용감 적음,True,153000.0,,daangn,explori,,11.938199736300923
